1050,461.538461538462,4,2,0,100,1,0
244849,428.571428571429,4,1,0,40,1,8
246563,428.571428571429,4,1,0,45,1,0
327768,342.857142857143,4,2,0,100,1,8
329139,342.857142857143,4,2,0,100,1,0
528466,705.882352941176,4,2,0,100,1,8
531289,705.882352941176,4,2,0,100,1,0
634347,705.882352941176,4,2,0,100,1,0
731650,697.674418604651,4,2,0,100,1,8
734440,697.674418604651,4,2,0,100,1,0
781881,697.674418604651,4,2,0,100,1,8
783277,697.674418604651,4,2,0,100,1,0
805602,348.837209302326,4,2,0,100,1,0
822346,697.674418604651,4,2,0,100,1,0
853043,348.837209302326,4,2,0,100,1,0
869787,697.674418604651,4,2,0,100,1,0
880070,250,4,1,0,60,1,8
881070,250,8,1,0,60,1,0
881070,-125,8,1,0,60,0,0
884070,-83.3333333333333,8,1,0,80,0,0
884570,-100,8,1,0,80,0,0
885070,250,4,1,0,80,1,0
891153,-100.840336134454,4,1,0,80,0,0
891236,-101.694915254237,4,1,0,80,0,0
891320,-102.564102564103,4,1,0,80,0,0
891403,-103.448275862069,4,1,0,80,0,0
891486,-104.347826086957,4,1,0,80,0,0
891570,-105.263157894737,4,1,0,80,0,0
891653,-106.194690265487,4,1,0,80,0,0
891736,-107.142857142857,4,1,0,80,0,0
891820,-108.108108108108,4,1,0,80,0,0
891903,-109.090909090909,4,1,0,80,0,0
891986,-110.091743119266,4,1,0,80,0,0
892070,-83.3333333333333,4,1,0,80,0,0
892570,-111.111111111111,4,1,0,50,0,0
893070,-111.111111111111,4,1,0,60,0,0
906945,-111.111111111111,4,1,0,70,0,0
917070,-111.111111111111,4,1,0,80,0,0
927132,-110.344827586207,4,1,0,80,0,0
927195,-109.58904109589,4,1,0,80,0,0
927257,-108.843537414966,4,1,0,80,0,0
927320,-108.108108108108,4,1,0,80,0,0
927382,-107.38255033557,4,1,0,80,0,0
927445,-106.666666666667,4,1,0,80,0,0
927507,-105.960264900662,4,1,0,80,0,0
927570,-105.263157894737,4,1,0,80,0,0
927632,-104.575163398693,4,1,0,80,0,0
927695,-103.896103896104,4,1,0,80,0,0
927757,-103.225806451613,4,1,0,80,0,0
927820,-102.564102564103,4,1,0,80,0,0
927882,-101.910828025478,4,1,0,80,0,0
927945,-101.26582278481,4,1,0,80,0,0
928007,-100.62893081761,4,1,0,80,0,0
928070,-100,4,1,0,80,0,0
928570,-100,4,1,0,50,0,0
928695,-98.7654320987654,4,1,0,50,0,0
928820,-97.5609756097561,4,1,0,50,0,0
928945,-96.3855421686747,4,1,0,50,0,0
929070,-95.2380952380952,4,1,0,100,0,1
941070,-100,4,1,0,80,0,0
943070,250,8,1,0,60,1,0
943070,-125,8,1,0,60,0,0
946070,-83.3333333333333,8,1,0,80,0,0
946570,-100,8,1,0,80,0,0
947070,250,4,1,0,80,1,0
953153,-100.840336134454,4,1,0,80,0,0
953236,-101.694915254237,4,1,0,80,0,0
953320,-102.564102564103,4,1,0,80,0,0
953403,-103.448275862069,4,1,0,80,0,0
953486,-104.347826086957,4,1,0,80,0,0
953570,-105.263157894737,4,1,0,80,0,0
953653,-106.194690265487,4,1,0,80,0,0
953736,-107.142857142857,4,1,0,80,0,0
953820,-108.108108108108,4,1,0,80,0,0
953903,-109.090909090909,4,1,0,80,0,0
953986,-110.091743119266,4,1,0,80,0,0
954070,-83.3333333333333,4,1,0,80,0,0
954570,-111.111111111111,4,1,0,50,0,0
955070,-111.111111111111,4,1,0,60,0,0
968945,-111.111111111111,4,1,0,70,0,0
979070,-111.111111111111,4,1,0,80,0,0
989132,-110.344827586207,4,1,0,80,0,0
989195,-109.58904109589,4,1,0,80,0,0
989257,-108.843537414966,4,1,0,80,0,0
989320,-108.108108108108,4,1,0,80,0,0
989382,-107.38255033557,4,1,0,80,0,0
989445,-106.666666666667,4,1,0,80,0,0
989507,-105.960264900662,4,1,0,80,0,0
989570,-105.263157894737,4,1,0,80,0,0
989632,-104.575163398693,4,1,0,80,0,0
989695,-103.896103896104,4,1,0,80,0,0
989757,-103.225806451613,4,1,0,80,0,0
989820,-102.564102564103,4,1,0,80,0,0
989882,-101.910828025478,4,1,0,80,0,0
989945,-101.26582278481,4,1,0,80,0,0
990007,-100.62893081761,4,1,0,80,0,0
990070,-100,4,1,0,80,0,0
990570,-100,4,1,0,50,0,0
990695,-98.7654320987654,4,1,0,50,0,0
990820,-97.5609756097561,4,1,0,50,0,0
990945,-96.3855421686747,4,1,0,50,0,0
991070,-95.2380952380952,4,1,0,100,0,1
1003070,-100,4,1,0,80,0,0
1005070,250,8,1,0,70,1,0
1005070,-105.263157894737,8,1,0,70,0,0
1017070,-105.263157894737,8,1,0,80,0,0
1017153,-106.190931294467,8,1,0,80,0,0
1017236,-107.146683810136,8,1,0,80,0,0
1017320,-108.108108108108,8,1,0,80,0,0
1017403,-109.086942293008,8,1,0,80,0,0
1017486,-110.095783331498,8,1,0,80,0,0
1017570,-111.111111111111,8,1,0,80,0,0
1017653,-112.145340361108,8,1,0,80,0,0
1017736,-113.211819313936,8,1,0,80,0,0
1017820,-114.285714285714,8,1,0,80,0,0
1017903,-115.380177685474,8,1,0,80,0,0
1017986,-116.50937900501,8,1,0,80,0,0
1018070,-117.647058823529,8,1,0,80,0,0
1018820,-118.807175953428,8,1,0,80,0,0
1018986,-120.004800192008,8,1,0,80,0,0
1019070,-121.212121212121,8,1,0,80,0,0
1019153,-122.443981878291,8,1,0,80,0,0
1019236,-123.716441915131,8,1,0,80,0,0
1019320,-125,8,1,0,80,0,0
1019403,-126.310471138057,8,1,0,80,0,0
1019486,-127.665007021575,8,1,0,80,0,0
1019570,-129.032258064516,8,1,0,80,0,0
