-4137,352.941176470588,4,1,0,60,1,0
98,-117.647058823529,4,1,0,60,0,0
11215,-100,4,1,0,80,0,0
11745,-97.0873786407767,4,1,0,80,0,0
12098,-94.3396226415094,4,1,0,80,0,0
12451,-91.743119266055,4,1,0,80,0,0
12804,-89.2857142857143,4,1,0,80,0,0
13157,-86.9565217391304,4,1,0,80,0,0
13510,-84.7457627118644,4,1,0,80,0,0
13862,-82.6446280991736,4,1,0,80,0,0
14215,-80.6451612903226,4,1,0,80,0,0
14392,-79.6812749003984,4,1,0,80,0,0
14568,-78.740157480315,4,1,0,80,0,0
14745,-77.8210116731518,4,1,0,80,0,0
14921,-76.9230769230769,4,1,0,80,0,0
15010,-78.1199344105031,4,1,0,80,0,0
15098,-79.3546247081734,4,1,0,80,0,0
15186,-80.6289704728647,4,1,0,80,0,0
15274,-81.9449133514486,4,1,0,80,0,0
15362,-83.3045238521678,4,1,0,80,0,0
15451,-84.7100122151838,4,1,0,80,0,0
15539,-86.1637404024364,4,1,0,80,0,0
15627,-87.6682353436244,4,1,0,80,0,0
15980,-96.1538461538461,4,1,0,80,0,0
16333,-101.902727732216,4,1,0,80,0,0
16510,-103.626943005181,4,1,0,80,0,0
16686,-105.263157894737,4,1,0,80,0,0
16862,-100,4,1,0,80,0,0
17215,-100,4,1,0,70,0,0
22068,-86.9565217391304,4,1,0,70,0,0
22510,-100,4,1,0,70,0,0
28510,-111.111111111111,4,1,0,60,0,0
33186,-109.89010989011,4,1,0,60,0,0
33362,-108.695652173913,4,1,0,60,0,0
33539,-107.52688172043,4,1,0,60,0,0
33715,-106.382978723404,4,1,0,60,0,0
33892,-105.263157894737,4,1,0,60,0,0
38304,-90.9090909090909,4,1,0,60,0,0
38745,-105.263157894737,4,1,0,60,0,0
38921,-104.166666666667,4,1,0,60,0,0
39010,-103.626943005181,4,1,0,60,0,0
39098,-103.092783505155,4,1,0,60,0,0
39186,-102.564102564103,4,1,0,60,0,0
39274,-102.040816326531,4,1,0,60,0,0
39362,-101.522842639594,4,1,0,60,0,0
39451,-101.010101010101,4,1,0,60,0,0
39539,-100,4,1,0,65,0,0
44657,-86.9565217391304,4,1,0,65,0,0
45098,-100,4,1,0,65,0,0
51098,-111.111111111111,4,1,0,70,0,0
53127,-95.2380952380952,4,1,0,70,0,0
53568,-111.111111111111,4,1,0,70,0,0
55951,-95.2380952380952,4,1,0,70,0,0
56392,-105.263157894737,4,1,0,75,0,0
58774,-90.9090909090909,4,1,0,75,0,0
59215,-105.263157894737,4,1,0,75,0,0
60980,-105.263157894737,4,1,0,75,0,0
61068,-104.089250286766,4,1,0,75,0,0
61157,-102.941131055383,4,1,0,75,0,0
61215,-102.189825776566,4,1,0,75,0,0
61274,-101.449304767914,4,1,0,75,0,0
61333,-100.719438952437,4,1,0,75,0,0
61421,-99.6441706665498,4,1,0,75,0,0
61510,-98.5915215235151,4,1,0,75,0,0
61862,-90.9090909090909,4,1,0,75,0,0
62215,-83.3333333333333,4,1,0,80,0,1
82157,-95.2380952380952,4,1,0,80,0,1
84804,-95.2380952380952,4,1,0,80,0,0
84980,-100,4,1,0,70,0,0
89833,-86.9565217391304,4,1,0,70,0,0
90274,-100,4,1,0,70,0,0
94686,-100,4,1,0,70,0,0
94951,-101.900754778891,4,1,0,70,0,0
95039,-102.550429173546,4,1,0,70,0,0
95215,-103.875166979331,4,1,0,70,0,0
95392,-105.23446765566,4,1,0,70,0,0
95745,-108.062663377239,4,1,0,70,0,0
95921,-109.534663887407,4,1,0,70,0,0
96010,-111.111111111111,4,1,0,60,0,0
105892,-111.111111111111,4,1,0,65,0,0
107304,-105.263157894737,4,1,0,70,0,0
112421,-90.9090909090909,4,1,0,70,0,0
112862,-105.263157894737,4,1,0,70,0,0
117274,-105.263157894737,4,1,0,70,0,0
117451,-104.57866302454,4,1,0,70,0,0
117539,-104.239851729235,4,1,0,70,0,0
117627,-103.903120730231,4,1,0,70,0,0
117686,-103.67980358898,4,1,0,70,0,0
117745,-103.457551366674,4,1,0,70,0,0
117804,-103.236143386744,4,1,0,70,0,0
117892,-102.905855548992,4,1,0,70,0,0
117980,-102.577779601383,4,1,0,70,0,0
118157,-101.927655827,4,1,0,70,0,0
118245,-101.605674473708,4,1,0,70,0,0
118333,-101.285720941633,4,1,0,70,0,0
118421,-100.967776134247,4,1,0,70,0,0
118510,-100.651922502046,4,1,0,70,0,0
118686,-100.025906709838,4,1,0,70,0,0
118862,-86.9565217391304,4,1,0,85,0,0
119127,-93.0232558139535,4,1,0,75,0,0
119304,-96.8523002421307,4,1,0,75,0,0
119480,-98.7654320987654,4,1,0,75,0,0
119612,-99.3788819875776,4,1,0,75,0,0
119701,-100,4,1,0,75,0,0
120892,-86.9565217391304,4,1,0,75,0,0
121333,-100,4,1,0,75,0,0
123715,-86.9565217391304,4,1,0,75,0,0
124157,-100,4,1,0,75,0,0
126539,-86.9565217391304,4,1,0,75,0,0
126980,-100,4,1,0,75,0,0
128657,-100,4,1,0,60,0,0
128921,-99.2907660580474,4,1,0,60,0,0
129098,-98.0392156862745,4,1,0,60,0,0
129274,-96.1538461538461,4,1,0,60,0,0
129451,-93.4579439252336,4,1,0,60,0,0
129804,-90.9090909090909,4,1,0,75,0,0
130157,-95.2380952380952,4,1,0,75,0,0
135010,-83.3333333333333,4,1,0,75,0,0
135451,-95.2380952380952,4,1,0,75,0,0
140127,-94.3396226415094,4,1,0,75,0,0
140304,-93.4579439252336,4,1,0,75,0,0
140480,-92.5925925925926,4,1,0,75,0,0
140657,-91.743119266055,4,1,0,75,0,0
141098,-90.9090909090909,4,1,0,60,0,0
141451,-95.2380952380952,4,1,0,60,0,0
141804,-98.0392156862745,4,1,0,60,0,0
142068,-100,4,1,0,60,0,0
142245,-102.040816326531,4,1,0,60,0,0
142421,-104.166666666667,4,1,0,60,0,0
142598,-105.263157894737,4,1,0,60,0,0
142774,-106.382978723404,4,1,0,60,0,0
142951,-107.52688172043,4,1,0,60,0,0
143215,-108.695652173913,4,1,0,60,0,0
143568,-109.89010989011,4,1,0,60,0,0
143921,-111.111111111111,4,1,0,60,0,0
151774,-109.89010989011,4,1,0,60,0,0
151951,-108.695652173913,4,1,0,60,0,0
152127,-107.52688172043,4,1,0,60,0,0
152304,-106.382978723404,4,1,0,60,0,0
